mensaje,spam,label,mensaje_limpio
¡atención! has ganado una computadora portátil de última generación. responde a este mensaje para recoger tu premio.,1,spam,atención ganado computadora portátil última generación responde mensaje recoger premio
¿alguien recomienda un buen libro de poesía en español?,0,ham,alguien recomienda buen libro poesía español
¡oferta especial! camisas de diseño exclusivo al 50% de descuento. ¡compra antes de que se acabe!,1,spam,oferta especial camisas diseño exclusivo 50 descuento compra acabe
mensaje de proselitismo no comercial: únete a nuestro movimiento para salvar el planeta.,1,spam,mensaje proselitismo comercial únete movimiento salvar planeta
¡oferta exclusiva! 100% descuento en curso de baile en línea: www. bailegracias.com,1,spam,oferta exclusiva 100 descuento curso baile línea www bailegraciascom
"estimadas damas, nuestro spa ofrece masajes de calidad a precios asequibles. reserva ahora en llamado.",0,ham,estimadas damas spa ofrece masajes calidad precios asequibles reserva ahora llamado
"me encanta el sabor del chocolate negro, ¿tú también?",0,ham,encanta sabor chocolate negro
mira esta receta nueva y fácil: chocolate caliente con plátano. 🍌,0,ham,mira receta nueva fácil chocolate caliente plátano
oferta exclusiva! compra nuestro producto milagroso y cura su diabetes en 3 días.,1,spam,oferta exclusiva compra producto milagroso cura diabetes días
¡el festival de música comienza mañana en la plaza principal!,0,ham,festival música comienza mañana plaza principal
¿te gustaría participar en un estudio de mercado sobre restaurantes en madrid? enviamos un cuestionario de 5 preguntas.,0,ham,gustaría participar estudio mercado restaurantes madrid enviamos cuestionario preguntas
¿te gustaría recibir nuestro boletín mensual con consejos de salud?,0,ham,gustaría recibir boletín mensual consejos salud
hoy en madrid hizo 22°c con sol. perfecto para pasear en el retiro,0,ham,hoy madrid hizo 22c sol perfecto pasear retiro
oferta oficial: suscríbete ahora y recibirás 100 créditos para tu próxima compra.,1,spam,oferta oficial suscríbete ahora recibirás 100 créditos próxima compra
"el restaurante abre a las 8pm, reserva una mesa para dos.",0,ham,restaurante abre 8pm reserva mesa dos
descubre la verdad sobre el suplemento milagroso que cura el cáncer en 3 días.,1,spam,descubre verdad suplemento milagroso cura cáncer días
"la vida te da rutinas, a veces rompies con algo nuevo. ¿alguna sugerencia? 🌟",0,ham,vida da rutinas veces rompies nuevo alguna sugerencia
¡compre aquí y reciba 3 libros gratis! oferta válida hasta finales de año.,1,spam,compre aquí reciba libros gratis oferta válida finales año
queremos confirmar tu asistencia al evento del próximo viernes.,0,ham,queremos confirmar asistencia evento próximo viernes
"descubre el secreto para adelgazar sin dietas, compra el producto ahora.",1,spam,descubre secreto adelgazar dietas compra producto ahora
¿te gustaría comprar entradas para el concierto de este fin de semana? ¡solo $20!,1,spam,gustaría comprar entradas concierto fin semana solo 20
"me han enviado un correo de la lotería, representa que has ganado 1,000,000 euros. contestá ahora.",1,spam,enviado correo lotería representa ganado 1000000 euros contestá ahora
¿alguien puede ayudarme con mi factura de electricidad?,0,ham,alguien puede ayudarme factura electricidad
¡ojo! tu numnum ha sido robo por hackers. comprueba tu seguridad en esta enlace,1,spam,ojo numnum sido robo hackers comprueba seguridad enlace
el gato fuertado fue devuelto hoy. cuenta conmigo si quieres verlo.,0,ham,gato fuertado devuelto hoy cuenta conmigo si quieres verlo
el clima mañana será parcialmente nublado con temperaturas de 22 grados.,0,ham,clima mañana parcialmente nublado temperaturas 22 grados
feliz cumpleaños para maría! 🎂 un abrazo muy fuerte.,0,ham,feliz cumpleaños maría abrazo fuerte
¡gana un viaje gratis! solo sgte [enlace]' en 24h,1,spam,gana viaje gratis solo sgte enlace 24h
descubre el secreto para ganar dinero fácil sin salir de casa. ¡invierte 100€ y obtenga 500€ al día!,1,spam,descubre secreto ganar dinero fácil salir casa invierte 100 obtenga 500 día
"hola, ¿quién puede prestarme un libro de historia de españa?",0,ham,hola quién puede prestarme libro historia españa
"oferta irresistible: compra 2 y paga 1, solo por 5 minutos, apúrate!!!",1,spam,oferta irresistible compra paga solo minutos apúrate
planeo viajar a la costa durante las vacaciones.,0,ham,planeo viajar costa vacaciones
"querido luis, espero que te encuentres bien. te enviaré los documentos del proyecto mañana. creo que será un éxito.",0,ham,querido luis espero encuentres bien enviaré documentos proyecto mañana creo éxito
el clima en la ciudad mañana será parcialmente nublado con temperaturas alrededor de 22°c.,0,ham,clima ciudad mañana parcialmente nublado temperaturas alrededor 22c
recién llegué de un viaje a barcelona y la gastronomía local es increíble.,0,ham,recién llegué viaje barcelona gastronomía local increíble
"compra ahora solo por 5 euros un iphone 15 nuevo, envío gratis.",1,spam,compra ahora solo euros iphone 15 nuevo envío gratis
"urgente: tu suscripción al periódico ha expirado, renueva ahora o perderás acceso",1,spam,urgente suscripción periódico expirado renueva ahora perderás acceso
recientemente leí un libro interesante sobre historia. vale la pena leerlo.,0,ham,recientemente leí libro interesante historia vale pena leerlo
tu cuenta ha sido seleccionada para recibir un premio de 500€. haga clic aquí: http://malicious-link.com,1,spam,cuenta sido seleccionada recibir premio 500 haga clic aquí httpmaliciouslinkcom
inscrito en la novedad de ahorro rápido. ¡consigue tu cupón ahora!,0,ham,inscrito novedad ahorro rápido consigue cupón ahora
"estimado cliente, su pedido #12345 está listo. ¡disfruta tu descuento del 20%!",0,ham,estimado cliente pedido 12345 listo disfruta descuento 20
el museo nacional presentará su nueva exposición sobre arte prehispánico.,0,ham,museo nacional presentará nueva exposición arte prehispánico
la empresa xyz ofrece cursos gratis sobre ia. ¡inscripción abierta! www.xyxacursos.es,0,ham,empresa xyz ofrece cursos gratis ia inscripción abierta wwwxyxacursoses
¡acusan a un amigo por razones falsas! tráeme tu maltese compartiendo este post.,1,spam,acusan amigo razones falsas tráeme maltese compartiendo post
¡oferta limitada! compra ahora y gana 1000€ con nuestra tarjeta premium.,1,spam,oferta limitada compra ahora gana 1000 tarjeta premium
la receta de tortilla española perfecta que aprendí. muy fácil de seguir.,0,ham,receta tortilla española perfecta aprendí fácil seguir
¡participa y gana una playstation 5! solo tienes que compartir este enlace en tus redes sociales y completar una breve encuesta.,1,spam,participa gana playstation solo compartir enlace redes sociales completar breve encuesta
¿quieres ser parte de un negocio éxito? ¡paga $500 y empieza!,1,spam,quieres ser parte negocio éxito paga 500 empieza
esquema de enriquecimiento rápido: invierte $1000 y obtén $5000 en 3 días. ¡éxito asegurado! 💰🎲,1,spam,esquema enriquecimiento rápido invierte 1000 obtén 5000 días éxito asegurado
"¡compras de seguros al 0% de interés! solo por tiempo limitado, envía tu número de tarjeta para confirmar.",1,spam,compras seguros interés solo tiempo limitado envía número tarjeta confirmar
fotos de stock disponibles gratis. vea en [enlace]... (contenido explícito),1,spam,fotos stock disponibles gratis vea enlace contenido explícito
información falsa: 'este remedio cura el cáncer en 24 horas'.,1,spam,información falsa remedio cura cáncer 24 horas
este correo es una prueba de que tienes acceso a cuentas premium. ¡no ignores esta oferta! 🚨,1,spam,correo prueba acceso cuentas premium ignores oferta
el boletín del periódico local hoy incluye entrevistas con artistas emergentes de la región.,0,ham,boletín periódico local hoy incluye entrevistas artistas emergentes región
"¡compra ahora mismo nuestro suplemento mágico para perder peso en 3 días! solo 5€, oferta limitada.",1,spam,compra ahora mismo suplemento mágico perder peso días solo oferta limitada
"¡oferta irresistible! compra productos de adultos a precios bajos, envío discreto",1,spam,oferta irresistible compra productos adultos precios bajos envío discreto
descarga esta app y mejora tu productividad un 200%. ¡hoy es el día!,1,spam,descarga app mejora productividad 200 hoy día
contenido para adultos: imágenes explícitas disponibles al instante.,1,spam,contenido adultos imágenes explícitas disponibles instante
¡suscríbase a nuestro boletín y obtenga el 20% de descuento en su primer pedido! cupón: lector20,0,ham,suscríbase boletín obtenga 20 descuento primer pedido cupón lector20
hoy el cielo está nublado pero promete sol en sevilla. ¡vamos a la playa!,0,ham,hoy cielo nublado promete sol sevilla vamos playa
su tarjeta bancaria expirará en 24h. ingrese aquí para renovarla o pierda su saldo.,1,spam,tarjeta bancaria expirará 24h ingrese aquí renovarla pierda saldo
¿necesitas un tutor de matemáticas? soy ingeniero y ofrezco clases a £5/h,0,ham,necesitas tutor matemáticas ingeniero ofrezco clases 5h
tarea escolar: escribe un ensayo sobre tu mejor amigo. entrega a las 18 horas.,0,ham,tarea escolar escribe ensayo mejor amigo entrega 18 horas
¡oferta exclusiva: 3 planes de ahorro al 90% de descuento! únete ahora before midnight. [urgencia falsa],1,spam,oferta exclusiva planes ahorro 90 descuento únete ahora before midnight urgencia falsa
¡descargue esta aplicación exclusiva y gane dinero mientras duerme.,1,spam,descargue aplicación exclusiva gane dinero mientras duerme
"¡oferta limitada! compra ahora y duplica tu dinero en una semana, solo por tiempo limitado!",1,spam,oferta limitada compra ahora duplica dinero semana solo tiempo limitado
"hola maría, te envío el informe mensual que solicitaste antes del mediodía.",0,ham,hola maría envío informe mensual solicitaste mediodía
¿cómo estás? pensé que podríamos reunirnos este fin de semana para ir al nuevo parque temático que abrió sus puertas. avísame si te interesa.,0,ham,cómo pensé podríamos reunirnos fin semana ir nuevo parque temático abrió puertas avísame si interesa
¡venderé oro a 10€/libro! contacta a este whatsapp para cobrar.,1,spam,venderé oro 10libro contacta whatsapp cobrar
alienado: ¿otra vez el earth quakemicro en disneyland? ¡evita desinformación!,1,spam,alienado vez earth quakemicro disneyland evita desinformación
te envío un mensaje de amor y te invito a visitar mi sitio web para ver fotos increíbles y poemas románticos.,1,spam,envío mensaje amor invito visitar sitio web ver fotos increíbles poemas románticos
¡felicidades por tu nuevo trabajo! espero que disfrutes mucho.,0,ham,felicidades nuevo trabajo espero disfrutes
¿quieres recomendaciones de libros sobre psicología positiva?,0,ham,quieres recomendaciones libros psicología positiva
hoy cociné una paella deliciosa para mi familia.,0,ham,hoy cociné paella deliciosa familia
urgente: tu cuenta ha sido seleccionada para recibir un premio de 10.000 euros. responde ahora.,1,spam,urgente cuenta sido seleccionada recibir premio 10000 euros responde ahora
¿cómo se hace una tortilla española tradicional? busco una receta sin aceite塑形.,0,ham,cómo hace tortilla española tradicional busco receta aceite
¡oferta para adultos sólo para mayores de 18! visita el sitio web ahora.,1,spam,oferta adultos sólo mayores 18 visita sitio web ahora
recuerda pagar tu internet el 15 de este mes. accede a tu cuenta en: [link].,0,ham,recuerda pagar internet 15 mes accede cuenta link
¿quieres saber el pronóstico del tiempo hoy? envíame tu ubicación y te lo envío,0,ham,quieres saber pronóstico tiempo hoy envíame ubicación envío
"¡escucha esta canción increíble que descubrí, te va a encantar!",0,ham,escucha canción increíble descubrí va encantar
"¡alerta!usted ha ganado un premio de $1,000,000. solo responda para reclamarlo.",1,spam,alertausted ganado premio 1000000 solo responda reclamarlo
"oferta limitada: compra 1 y lleva 2 gratis, solo por 24h",1,spam,oferta limitada compra lleva gratis solo 24h
¿qué opinas sobre la última película de ciencia ficción que se estrenó?,0,ham,opinas última película ciencia ficción estrenó
