mensaje,spam,label
URGENTE!!! COMPRUEBA ESTA OFERTA IRRESISTIBLE!!! ¡NO LO PIERDAS!!!,1,spam
¡OFERTA! Compra un curso de enriquecimiento rápido y recibe un 200% de devolución garantizada.,1,spam
"Phishing: Tu cuenta bancaria ha sido comprometida, verifica aquí: www.bank-security.com.",1,spam
Descarga el archivo secreto que contiene información secreta del gobierno.,1,spam
Información falsa: 'Este remedio cura el cáncer en 24 horas'.,1,spam
"Compra ahora solo por 5 euros un iPhone 15 nuevo, envío gratis.",1,spam
"Participa en este concurso y gana una casa de 10 millones, envía tu número de tarjeta.",1,spam
"Oferta limitada: compra dos y lleva uno gratis, solo por tiempo limitado.",1,spam
"¡GRATIS! Descarga esta app que te dará premios diarios, pero primero ingresa tu clave de acceso.",1,spam
"Me encanta la arquitectura de Gaudí, especialmente la Sagrada Familia.",0,ham
Hoy almorzamos paella con amigos en el centro de la ciudad.,0,ham
El clima mañana será parcialmente nublado con temperaturas de 22 grados.,0,ham
Quiero aprender más sobre inteligencia artificial y sus aplicaciones.,0,ham
He conseguido una puntuación de 95 en el examen de matemáticas.,0,ham
Recientemente leí un libro fascinante sobre historia del arte.,0,ham
Mi perro se llama Luna y le encanta correr en el parque.,0,ham
La recession económica ha afectado a varios sectores del mercado.,0,ham
Estoy planeando un viaje a Barcelona el próximo verano.,0,ham
¿Podrías recomendarme alguna novela de misterio?,0,ham
"La receta de gazpacho es sencilla: tomate, pepino, ajo y aceite.",0,ham
La biblioteca municipal abre a las 9 de la mañana todos los días.,0,ham
¡Oferta urgente! Compra ahora 3 unidades por solo $10. ¿No te lo vas a perder? 🚨🚨🚨,1,spam
¿Te interesa un negocio de investimentos con ganancias diarias? Envía tu abogado y número de teléfono.,1,spam
Haga clic aquí para actualizar su contraseña o perderá su cuenta bancaria: bit.ly/fakebank,1,spam
Reciba un 50% de descuento en regalos navideños si subscribe a nuestro newsletter hoy.,1,spam
Envío gratuito de 100 tickets de lotería. Solo responder النفس 🎉🎉,1,spam
Artículo sobre 10 remedios caseros para午前哥们. Descargue el PDF gratis en este enlace.,1,spam
¿Suosl por ayuda en un examen de matemáticas? Pague $20 por cada pregunta correcta.,1,spam
"¡Gana $10,000 en 24 horas! Solo regístrese en esta página y transfiere $500 primero.",1,spam
Oferta flash: Camisetas de deportes a $5. Enlace exclusivo: http://spamlink.com,1,spam
Helado gratis en su próxima compra. ¡Promo válida hoy solo! 🍨🍨🍨,0,ham
Hoy asisten a una clase de cocina vegana en el centro comunitario. ¡Limitado cupos!,0,ham
Recomiendo el libro 'El poder del hábito' para mejorar sus hábitos diarios.,0,ham
Resultado del partido de fútbol ayer: Argentina 2 - Chile 1. Analysis coming soon.,0,ham
¿Ha visto la película 'Todo sobre mi madre'? Muy buena para reflexionar sobre el género.,0,ham
¡Compra 2 unidades y lleva 1 gratis! Oferta por tiempo limitado.,0,ham
Necesito un traductor inglés-español urgente para un documento importante. ¿Puede ayudar?,0,ham
Artículo: '5 beneficios de practicar mindfulness en el trabajo' - Publicado hoy en Psicosan.,0,ham
¿Quieres recibir novedades de nuestra librería en línea? Envíanos un mensaje.,0,ham
Ofrecerá un descuento del 30% en su próximo vuelo si usa laapp móvil en los próximos 7 días.,1,spam
Reciba 1000 entrarities gratis al registrarse aquí. Ofrecemos premios semanales.,1,spam
Haga clic en el enlace para recuperar su contraseña: 1234567890,1,spam
Invitaciones a un sobremesa de cena para 10 personas en el nuevo restaurante italiano.,0,ham
Cancha de tenis disponible para alquiler este fin de semana. ¡Reserve antes de agotarse!,0,ham
Artículo sobre cómo crear una jardín orgánico en casa. Consejos desde expertos.,0,ham
ナルメル: Ofrezco suscripción mensual para audiobooks pedro. Pruebe antes de pagar.,0,ham
¡Gana dinero rápido con este método secreto! Solo debes enviar $50 y recibirás $500 en 24 horas. #OfertaIncreíble,1,spam
Oferta limitada: Compras 1 y te regalamos 2 free. Visita www.fake-promo.com,1,spam
Descubre el secreto para invertir en criptomonedas y multiplicar tu dinero al 200% en un mes. ¡Reserva tu plaza ahora!,1,spam
¡Haz clic aquí para ver fotos exclusivas de celebridades! Solo por tiempo limitado,1,spam
Mensaje urgente: Tu cuenta ha sido suspendida. Verifica tu información en https://phishingsite.com,1,spam
Promoción especial: Compra ahora y recibe un regalo de $1000 garantizado. Sin gastos ocultos. Actúa ya,1,spam
¡Oferta exprés! Pulsa aquí y gana un iPhone 15 gratis. Solo necesitas compartir este enlace,1,spam
¡Atención! Tu crédito ha sido aprobado. Descarga la app y retira $500 al instante,1,spam
Descuentos del 99% en productos de belleza. Haz clic y compra ahora antes de que se acaben,1,spam
¡Oferta de trabajo desde casa! Gana $3000 al mes sin experiencia. Regístrate aquí,1,spam
Descarga la app premium y accede a contenido exclusivo sin anuncios. Solo por hoy,1,spam
Te envío un regalo sorpresa: 10 cupones de descuento para usar en la tienda online. Haz clic aquí,1,spam
Esta es una invitación secreta a una reunión de alto nivel. Responde inmediatamente para recibir más detalles,1,spam
"Hola, estoy preparando la cena de mañana y pensé en compartir la receta de mi lasagna favorita.",0,ham
¿Te gustaría saber cuál es el mejor lugar para caminar en el parque? Te recomiendo el sendero del bosque.,0,ham
Recientemente leí un artículo interesante sobre la historia del arte contemporáneo y me gustaría compartir algunos puntos.,0,ham
Me gustaría solicitar información sobre los horarios de atención del centro de salud más cercano.,0,ham
"Gracias por la invitación a la reunión de mañana, espero poder asistir y aportar ideas.",0,ham
Hoy descubrí una nueva canción de mi banda favorita y quería recomendarla a los demás.,0,ham
¿Podrías decirme cuál es la hora de salida del último tren en la estación central?,0,ham
Estoy organizando un pequeño torneo de ajedrez para amigos el sábado y me gustaría saber si te interesaría participar.,0,ham
He notado que el clima está cambiando rápidamente; creo que deberíamos comenzar a pensar en medidas de conservación.,0,ham
"Quería compartir una foto de mi viaje a la Patagonia, donde pude disfrutar de la naturaleza increíble.",0,ham
Mi hijo acaba de aprender a tocar el piano y quería mostrarme cómo toca una melodía sencilla.,0,ham
Estoy interesado en saber más sobre los eventos culturales que se celebrarán en la ciudad el próximo mes.,0,ham
¡OFERTA EXCLUSIVA! Compra ahora y gana 1000€ de regalo. HAZ CLIC AQUÍ!!!,1,spam
Tu cuenta ha sido seleccionada para recibir una herencia de 5000€. Responda ahora para reclamar.,1,spam
Descarga el archivo adjunto para mejorar tu velocidad de internet. ¡Es seguro!,1,spam
¡Descubre el secreto para invertir y multiplicar tu dinero en 48 horas! Únete ahora y recibe un curso gratis.,1,spam
Haga clic aquí para acceder a un concurso de premios millonarios sin participación requerida.,1,spam
Alerta de seguridad: su computadora está infectada. Descargue nuestro antivirus inmediato.,1,spam
Patrocinado: Oferta limitada de productos de belleza a precios irresistibles. Compra ya!!!,1,spam
!!!!!!!!!!!!!!!¡OFERTA IMPERDIBLE!!!!!!!!!!!!! Consigue el nuevo iPhone al 50% DE DESCUENTO!!!,1,spam
"Envía tu número de identificación para verificar tu elegibilidad y recibir un cheque de 10,000€.",1,spam
Descarga nuestra aplicación exclusiva y gana dinero rápido sin esfuerzo.,1,spam
¡Visita este sitio web ahora para comprar productos de adultos a precios rebajados!,1,spam
¡URGENTE! Su cuenta de PayPal ha sido suspendida. Confirme sus datos aquí: http://phishingsite.com,1,spam
Descubre la fórmula milagrosa para perder peso en una semana sin dietas ni ejercicios.,1,spam
La información sobre la inversión está disponible solo para suscriptores premium. Regístrate hoy mismo.,1,spam
"Hola María, te recuerdo que la reunión será mañana a las 10:00 en la oficina central.",0,ham
"Me encanta leer novelas de misterio, especialmente las de Agatha Christie.",0,ham
Hoy compré pan integral en el supermercado y estaba recién horneado.,0,ham
El clima en Madrid está soleado con temperaturas de 22 grados esta tarde.,0,ham
Ayer vi una película muy interesante sobre la historia del fútbol en España.,0,ham
Quiero agradecer a todos por su apoyo durante el proyecto de investigación.,0,ham
¿Podrías recomendarme algún buen restaurante cercano?,0,ham
Estoy aprendiendo a tocar la guitarra y practico todos los días.,0,ham
La biblioteca municipal abrirá sus puertas el próximo lunes a las 9:00.,0,ham
He leído que el nuevo álbum de Rosalía será lanzado en marzo.,0,ham
Necesito enviar un correo a mi profesor sobre la fecha de entrega del trabajo.,0,ham
¡Promoción especial! Compra 3 por 2 en ropa up-and-coming. ¡Solo hoy!,1,spam
Oportunidad unique: Inversión rápida en criptomonedas. Gana 5x en 48 hs.,1,spam
Su cuenta de banca está bloqueada. Confirme su identidad en [enlace].,1,spam
¡Alerta falsa! Su paquete se rompió y reciba 100€ en compensación.,1,spam
Descarga gratis este antivirus 'UltraSafe' para proteger su dispositivo.,1,spam
"Fotos porno gratis deClip. Sin filtro, solo estamos pidiendo su mail.",1,spam
¡Ganadores !!! Contácte al 000-123-456 para reclamar su premio.,1,spam
Haga clic aquí para renovar su suscripción a Netflix. ¡Oferta especial!,1,spam
Transfiera 500$ a esta cuenta urgentemente. Su banco lo pidió.,1,spam
¡Nueva ley! Pague este 'impuesto del medio ambiente' o será arrestado.,1,spam
Su PC está infectado con el virus 'Mafia'. ¡Actualice ahora!,1,spam
¡Oferta flash! Destinos de playa a 50€ por persona. Solo 24 hs.,1,spam
"Hola, ¿puedo pedirle que pase el pan que hay en su nevera?",0,ham
Recomiendo este nuevo café en Madrid. El café es increíble y el pastel también.,0,ham
 ¡Espero que gane la eliminatorias con Argentina!,0,ham
La lluvia termina a las 5 PM. Lleve chuẩn esta tarde.,0,ham
¡Concierto gratuito de Luis Fonsi en la theaters de Madrid!,0,ham
Hotel en Barcelona desde 30€: Habitación con balcón y desayuno incluido.,0,ham
El sueño es esencial para prevenir enfermedades cardíacas. Estudios demuestran...,0,ham
¡Universidad Complutense lanza curso gratuito de inteligencia artificial!,0,ham
Donemos ropa vieja. Ayudaremos a familias en situación de riesgo.,0,ham
Receta nueva de tortilla española con calabacín. ¡Pruebe conmigo!,0,ham
Mercado de arte aquí este fin de semana. Pintores locales y artesanías únicas.,0,ham
El clima mañanas será perfecto para andar en bicicleta. Temperatur 18°C.,0,ham
¡Compra mi libro Biografía de Elon Musk! Incluye fotos y datos secretos.,1,spam
"Descubre la oferta limitada de productos 50% OFF solo hasta mañana, aprovecha ya!",1,spam
¡Oferta exclusiva! Compra ahora y gana un cupón de regalo de $100,1,spam
URGENTE: Tu cuenta será suspendida si no verificas tu información antes de las 24 horas.,1,spam
"Haga clic aquí para recibir un iPhone gratis, ¡solo paga envío!",1,spam
"Oferta de trabajo de alto ingreso desde casa, sin experiencia requerida, regístrate ya",1,spam
Introduzca sus datos bancarios para confirmar la transferencia y recibir su premio,1,spam
¡OFERTA IMPERDIBLE! Descargue nuestra app y obtenga un 200% de descuento en su primera compra,1,spam
"Haga click aquí y gane un viaje a Europa sin costo, pero actúe rápido",1,spam
ENVIAR MENSAJE A TODOS sus contactos y ganar dinero extra cada día,1,spam
Promoción limitada: Suscríbase y reciba una suscripción premium gratuita por 6 meses,1,spam
"Este es un mensaje de prueba, no requiere acción",0,ham
¿Te gustaría saber más sobre los próximos eventos culturales en la ciudad?,0,ham
"Hola, ¿cómo estás? Quería comentar lo hermoso que se ve el jardín",0,ham
"Programamos una reunión para el viernes a las 10:00, confirmar asistencia",0,ham
"REUNIÓN DE PROYECTO: Por favor, revisa el documento adjunto antes de la sesión",0,ham
¿Qué te parece la nueva serie que salió en la plataforma?,0,ham
Quería preguntar si has probado la nueva cafetería del centro,0,ham
"La liga de fútbol comienza este fin de semana, no te la pierdas",0,ham
"Feliz cumpleaños, espero que tengas un día maravilloso",0,ham
"Alguien dejó su libro en la mesa, por favor devuélvelo a la recepción",0,ham
¿Podrías enviarme la agenda de la reunión de mañana?,0,ham
Estoy trabajando en un informe y necesito datos de ventas del último trimestre,0,ham
"La receta del pastel de chocolate es sencilla y deliciosa, prueba",0,ham
"Gracias por tu ayuda, realmente aprecio tu apoyo",0,ham
¡Compra ahora! Descuentos del 90% en productos exclusivos. Haz clic aquí: http://ganar-dinero-rápido.com 💰,1,spam
Te envío una oferta limitada: suscríbete y recibe 10.000 euros en 24h. Responde a este mensaje,1,spam
¡Cuidado! Tu cuenta ha sido comprometida. Verifica aquí: phish.com/login?token=abc123,1,spam
"Descarga esta aplicación para ganar dinero fácil, contiene virus ocultos.",1,spam
"Oferta de préstamos sin intereses, solo envía tu número de tarjeta y recibirás el dinero ahora.",1,spam
¿Has visto el nuevo video viral? Mira el contenido explícito aquí: youtu.be/adult18+,1,spam
URGENTE!!!!!! COMPRUYE YA EL PRODUCTO MÁS TOP DE 2024!!!,1,spam
💸💸💸 ¡Gana dinero fácil con este esquema piramidal! Únete ya.,1,spam
Click here for a free iPhone: http://bit.ly/freeiphone2024 😱,1,spam
"Oferta de trabajo con salario de 5000€, envía tus datos bancarios para iniciar.",1,spam
Sorteo exclusivo: gana un viaje a Atlantis. Solo envía tus datos personales.,1,spam
Visita nuestro sitio web para descargar el software oculto que captura credenciales.,1,spam
"Hola María, ¿cómo estás? Mañana iremos al mercado.",0,ham
El clima mañana será parcialmente nublado con temperaturas de 22°C.,0,ham
Me encanta leer novelas de misterio en mi tiempo libre.,0,ham
¿Has visto el último episodio de la serie 'La Casa de Papel'?,0,ham
Brindemos por la amistad y los buenos momentos.,0,ham
La reunión está programada para las 15:00 horas en la sala A.,0,ham
"Receta de paella auténtica: arroz, mariscos y azafrán.",0,ham
¿Qué opinas del nuevo libro de poesía de la autora X?,0,ham
Voy a correr 5 km en el parque esta tarde.,0,ham
"Feliz cumpleaños, espero que tengas un día maravilloso.",0,ham
El museo abrió una exposición sobre arte contemporáneo la semana pasada.,0,ham
Mi coche necesita una revisiones cada 10 mil kilómetros.,0,ham
La biblioteca cerrará temprano hoy por obra de mantenimiento.,0,ham
¡Hola! ¿Cómo estás? Me gustaría invitarte a tomar un café este fin de semana.,0,ham
"Acabo de terminar el informe que me pediste, adjunto el archivo para que lo revises.",0,ham
¿Te acuerdas de la reunión de mañana? No olvides llevar el documento actualizado.,0,ham
"Acabo de comprar un libro interesante en la librería de la esquina, lo recomiendo mucho.",0,ham
¡Buenos días! Aquí tienes el resumen de los resultados del último estudio que publicamos.,0,ham
"Ayer vi una película increíble en el cine, la recomiendo si te gusta el suspenso.",0,ham
¿Podrías enviarme la agenda de la semana? Necesito organizarme mejor.,0,ham
Estoy planeando unas vacaciones en la playa y buscando recomendaciones de hoteles.,0,ham
¡Feliz cumpleaños! Espero que tengas un día maravilloso lleno de alegría.,0,ham
"Hola, quería comentar que el nuevo restaurante de la avenida está excelente, prueba la paella.",0,ham
"RECLAMO: El paquete que recibí está dañado, solicito reposición inmediata.",0,ham
URGENTE: Haz clic aquí y consigue un 200% de devolución garantizada ¡Solo por tiempo limitado!,1,spam
¡Oferta especial! Compra ahora y recibe el doble de puntos VIP en tu próxima compra.,1,spam
